0.000,-0.0054,0.131900,-1.032700
0.086,0.0111,0.166700,-1.036300
0.099,0.0019,0.117300,-1.032700
0.112,-0.0018,0.155700,-1.034500
0.125,-0.0201,0.139200,-1.041800
0.138,-0.0072,0.126400,-1.052800
0.151,0.0074,0.159400,-1.036300
0.164,0.0092,0.124600,-1.029000
0.177,-0.0054,0.139200,-1.045500
0.190,0.0001,0.139200,-1.032700
0.203,-0.0054,0.148400,-1.012500
0.216,0.0074,0.131900,-1.005200
0.229,0.0129,0.131900,-1.019800
0.242,0.0019,0.128300,-1.005200
0.255,-0.0292,0.144700,-1.043600
0.268,-0.0036,0.131900,-1.030800
0.359,-0.0036,0.142900,-1.045500
0.372,0.0184,0.159400,-1.034500
0.385,-0.0018,0.146600,-1.029000
0.398,0.0056,0.150200,-1.018000
0.411,-0.0072,0.163000,-1.051000
0.424,0.0056,0.150200,-1.038200
0.437,0.0166,0.148400,-0.997900
0.450,-0.0018,0.126400,-1.030800
0.463,0.0037,0.161200,-1.023500
0.476,-0.0091,0.141100,-1.034500
0.489,-0.0036,0.144700,-1.034500
0.502,-0.0091,0.146600,-1.019800
0.515,-0.0018,0.141100,-1.016200
0.528,-0.0091,0.146600,-1.045500
0.541,0.0166,0.150200,-1.034500
0.554,-0.0018,0.150200,-1.038200
0.632,-0.0109,0.175900,-1.007000
0.645,0.0037,0.117300,-1.014300
0.658,0.0074,0.150200,-1.025300
0.671,-0.0036,0.128300,-1.067500
0.684,0.0147,0.157500,-1.043600
0.697,-0.0054,0.155700,-1.005200
0.710,0.0037,0.133700,-1.054600
0.723,-0.0054,0.152100,-1.056500
0.736,0.0037,0.163000,-1.025300
0.749,-0.0237,0.122800,-1.029000
0.762,-0.0091,0.124600,-1.036300
0.775,-0.0109,0.128300,-1.025300
0.788,0.0074,0.124600,-1.063800
0.801,-0.0127,0.146600,-1.040000
0.814,-0.0109,0.164900,-1.019800
0.827,0.0074,0.148400,-1.029000
0.913,-0.0072,0.142900,-1.021700
0.926,-0.0018,0.161200,-1.041800
0.939,-0.0274,0.164900,-1.016200
0.952,0.0257,0.106300,-1.040000
