0.000,0.7966,0.144700,-0.644500
0.087,0.8076,0.163000,-0.631700
0.100,0.7948,0.137400,-0.640800
0.113,0.8112,0.130100,-0.640800
0.126,0.8112,0.133700,-0.552900
0.139,0.8058,0.142900,-0.642600
0.152,0.8003,0.142900,-0.635300
0.165,0.8167,0.128300,-0.635300
0.178,0.8039,0.148400,-0.629800
0.191,0.8003,0.128300,-0.628000
0.204,0.8167,0.166700,-0.628000
0.217,0.8149,0.142900,-0.631700
0.230,0.8112,0.119100,-0.629800
0.243,0.8112,0.141100,-0.644500
0.256,0.8094,0.150200,-0.637100
0.269,0.8021,0.133700,-0.620700
0.282,0.8167,0.152100,-0.628000
0.374,0.8076,0.131900,-0.618800
0.387,0.8204,0.131900,-0.624300
0.400,0.8131,0.137400,-0.637100
0.413,0.8076,0.146600,-0.639000
0.426,0.8003,0.148400,-0.628000
0.439,0.8222,0.159400,-0.629800
0.452,0.8021,0.142900,-0.637100
0.465,0.8241,0.148400,-0.613300
0.478,0.8131,0.137400,-0.648100
0.491,0.8112,0.148400,-0.622500
0.504,0.7948,0.168500,-0.622500
0.517,0.8003,0.131900,-0.637100
0.530,0.8149,0.141100,-0.615200
0.543,0.7874,0.146600,-0.607800
0.556,0.7966,0.137400,-0.628000
0.569,0.7984,0.146600,-0.653600
0.708,0.8039,0.152100,-0.639000
0.721,0.8186,0.155700,-0.624300
0.734,0.8021,0.153900,-0.631700
0.747,0.8131,0.146600,-0.628000
0.760,0.7984,0.150200,-0.655500
0.773,0.7966,0.164900,-0.635300
0.786,0.8222,0.148400,-0.611500
0.799,0.8003,0.142900,-0.628000
0.812,0.8076,0.163000,-0.624300
0.825,0.7984,0.144700,-0.609700
0.838,0.8058,0.152100,-0.631700
0.851,0.8076,0.153900,-0.615200
0.864,0.8094,0.144700,-0.617000
0.877,0.8112,0.137400,-0.639000
0.890,0.8094,0.172200,-0.626200
0.903,0.8186,0.131900,-0.615200
0.989,0.7966,0.150200,-0.624300
1.002,0.8003,0.142900,-0.617000
1.015,0.8003,0.146600,-0.622500
1.028,0.8003,0.150200,-0.635300
1.041,0.8149,0.131900,-0.629800
1.054,0.8003,0.137400,-0.613300
1.067,0.8149,0.131900,-0.622500
1.080,0.7948,0.128300,-0.620700
1.093,0.8149,0.124600,-0.628000
1.106,0.8076,0.142900,-0.635300
1.119,0.8222,0.155700,-0.637100
1.132,0.8167,0.137400,-0.653600
1.145,0.8131,0.119100,-0.615200
1.158,0.8131,0.135600,-0.637100
1.171,0.8021,0.137400,-0.639000
1.184,0.7984,0.153900,-0.617000
1.263,0.7911,0.150200,-0.640800
1.276,0.8112,0.130100,-0.613300
1.289,0.8021,0.139200,-0.648100
1.302,0.8167,0.128300,-0.631700
1.315,0.8094,0.142900,-0.622500
1.328,0.8094,0.164900,-0.618800
1.341,0.7911,0.155700,-0.620700
1.354,0.8167,0.141100,-0.622500
1.367,0.8241,0.153900,-0.615200
1.380,0.8076,0.131900,-0.622500
1.393,0.8021,0.163000,-0.637100
1.406,0.8186,0.166700,-0.635300
1.419,0.8131,0.144700,-0.615200
1.432,0.8259,0.133700,-0.644500
1.445,0.8058,0.148400,-0.622500
1.458,0.8094,0.148400,-0.639000
1.545,0.8186,0.146600,-0.611500
1.558,0.8277,0.157500,-0.609700
1.571,0.8058,0.174000,-0.640800
1.584,0.8222,0.181400,-0.637100
1.598,0.8039,0.164900,-0.651800
1.611,0.8186,0.135600,-0.637100
1.624,0.8094,0.146600,-0.626200
1.637,0.8241,0.150200,-0.626200
1.650,0.8149,0.131900,-0.615200
1.663,0.8387,0.159400,-0.639000
1.676,0.8058,0.152100,-0.631700
1.689,0.8259,0.142900,-0.639000
1.702,0.8149,0.152100,-0.631700
1.715,0.8058,0.142900,-0.644500
1.728,0.7984,0.153900,-0.609700
1.741,0.8076,0.157500,-0.635300
1.820,0.8021,0.137400,-0.629800
1.833,0.8039,0.166700,-0.626200
1.846,0.8131,0.128300,-0.602400
1.859,0.8296,0.144700,-0.637100
1.872,0.8204,0.168500,-0.650000
1.888,0.8241,0.148400,-0.639000
1.901,0.8003,0.128300,-0.631700
1.914,0.8222,0.126400,-0.613300
1.927,0.8131,0.159400,-0.666400
1.940,0.8039,0.152100,-0.618800
1.953,0.8204,0.137400,-0.626200
1.966,0.8076,0.164900,-0.628000
1.979,0.7984,0.131900,-0.635300
1.992,0.8167,0.157500,-0.611500
2.005,0.7948,0.142900,-0.626200
2.018,0.8167,0.153900,-0.611500
2.103,0.7984,0.128300,-0.618800
2.116,0.8149,0.139200,-0.615200
2.129,0.7966,0.174000,-0.628000
2.142,0.8112,0.148400,-0.651800
2.155,0.8094,0.148400,-0.615200
2.168,0.8204,0.150200,-0.637100
2.181,0.8112,0.144700,-0.637100
2.194,0.8241,0.161200,-0.633500
2.207,0.8003,0.153900,-0.640800
2.220,0.8149,0.152100,-0.613300
2.233,0.8058,0.141100,-0.628000
2.246,0.8039,0.161200,-0.626200
2.259,0.8241,0.141100,-0.622500
2.272,0.8076,0.146600,-0.633500
2.285,0.8149,0.152100,-0.633500
2.298,0.8039,0.137400,-0.637100
2.377,0.8039,0.146600,-0.633500
2.390,0.8186,0.161200,-0.617000
2.403,0.8222,0.150200,-0.607800
2.416,0.8094,0.135600,-0.615200
2.429,0.8149,0.159400,-0.617000
2.442,0.8039,0.142900,-0.633500
2.455,0.8003,0.155700,-0.633500
2.468,0.8021,0.166700,-0.633500
2.481,0.8058,0.157500,-0.626200
2.494,0.8094,0.150200,-0.642600
2.507,0.7856,0.153900,-0.628000
2.520,0.7966,0.142900,-0.640800
2.533,0.8039,0.142900,-0.628000
2.546,0.8222,0.152100,-0.633500
2.559,0.8003,0.128300,-0.629800
2.572,0.8222,0.142900,-0.617000
2.660,0.7966,0.152100,-0.618800
2.673,0.8167,0.146600,-0.633500
2.686,0.8058,0.146600,-0.629800
2.699,0.8204,0.146600,-0.633500
2.712,0.8076,0.144700,-0.618800
2.725,0.8094,0.157500,-0.640800
2.738,0.8076,0.157500,-0.637100
2.751,0.8076,0.141100,-0.637100
2.764,0.8167,0.177700,-0.633500
2.777,0.7893,0.172200,-0.624300
2.790,0.8039,0.148400,-0.635300
2.803,0.8003,0.142900,-0.640800
2.816,0.8058,0.148400,-0.633500
2.829,0.7984,0.100800,-0.622500
2.842,0.8076,0.131900,-0.631700
2.855,0.8094,0.148400,-0.628000
3.004,0.8149,0.148400,-0.624300
3.017,0.8076,0.146600,-0.622500
3.030,0.8112,0.133700,-0.635300
3.043,0.8094,0.152100,-0.628000
3.056,0.8186,0.128300,-0.622500
3.069,0.8167,0.164900,-0.626200
3.082,0.8058,0.152100,-0.617000
3.095,0.8167,0.137400,-0.639000
3.108,0.7893,0.141100,-0.631700
3.122,0.8058,0.146600,-0.624300
3.135,0.8131,0.152100,-0.633500
3.148,0.7984,0.146600,-0.628000
3.161,0.8186,0.146600,-0.639000
3.174,0.8021,0.153900,-0.626200
3.187,0.8131,0.124600,-0.622500
3.200,0.8039,0.135600,-0.624300
3.286,0.8222,0.133700,-0.620700
3.299,0.7893,0.150200,-0.624300
3.312,0.8186,0.130100,-0.606000
3.325,0.8021,0.137400,-0.622500
3.338,0.8058,0.166700,-0.633500
3.351,0.7929,0.170400,-0.642600
3.364,0.7929,0.155700,-0.604200
3.377,0.8186,0.130100,-0.644500
3.390,0.8131,0.146600,-0.640800
3.403,0.8167,0.150200,-0.633500
3.419,0.8131,0.141100,-0.617000
3.432,0.8369,0.144700,-0.622500
3.445,0.8058,0.135600,-0.628000
3.458,0.8204,0.141100,-0.633500
3.471,0.8167,0.168500,-0.629800
3.484,0.8296,0.141100,-0.626200
3.565,0.8021,0.144700,-0.618800
3.578,0.8131,0.153900,-0.622500
3.591,0.8112,0.155700,-0.629800
3.604,0.7984,0.163000,-0.624300
3.617,0.7581,0.135600,-0.587700
3.630,0.8186,0.163000,-0.673800
3.643,0.8277,0.135600,-0.651800
3.656,0.8186,0.157500,-0.620700
3.669,0.8058,0.157500,-0.628000
3.682,0.8131,0.117300,-0.618800
3.695,0.8003,0.157500,-0.644500
3.708,0.7966,0.146600,-0.624300
3.721,0.8112,0.144700,-0.628000
3.734,0.8003,0.146600,-0.624300
3.747,0.8021,0.155700,-0.640800
3.760,0.8094,0.133700,-0.624300
3.848,0.8167,0.155700,-0.628000
3.861,0.8021,0.153900,-0.622500
3.874,0.8241,0.135600,-0.631700
3.887,0.8131,0.148400,-0.633500
3.900,0.8259,0.157500,-0.629800
3.913,0.8039,0.142900,-0.633500
3.926,0.8204,0.161200,-0.622500
3.939,0.7966,0.161200,-0.633500
3.952,0.7893,0.150200,-0.631700
3.965,0.7984,0.164900,-0.624300
3.978,0.8039,0.159400,-0.622500
3.991,0.8058,0.126400,-0.626200
4.004,0.7966,0.139200,-0.620700
4.017,0.8076,0.181400,-0.624300
4.030,0.8094,0.135600,-0.624300
4.043,0.8186,0.155700,-0.628000
4.122,0.8021,0.130100,-0.617000
4.135,0.8186,0.126400,-0.629800
4.148,0.8149,0.152100,-0.628000
4.161,0.8259,0.150200,-0.615200
4.174,0.8149,0.152100,-0.624300
4.187,0.8222,0.153900,-0.648100
4.200,0.8222,0.135600,-0.602400
4.213,0.8076,0.155700,-0.611500
4.226,0.8149,0.150200,-0.629800
4.239,0.8039,0.141100,-0.611500
4.252,0.8149,0.135600,-0.622500
4.265,0.8058,0.139200,-0.607800
4.278,0.8131,0.152100,-0.628000
4.291,0.8021,0.168500,-0.629800
4.304,0.8112,0.126400,-0.624300
4.317,0.8149,0.135600,-0.633500
4.402,0.7929,0.135600,-0.635300
4.415,0.8222,0.163000,-0.600500
