0.000,0.8497,0.130100,-0.580400
0.088,0.8680,0.124600,-0.540100
0.101,0.8772,0.159400,-0.536400
0.114,0.8643,0.150200,-0.582200
0.127,0.8460,0.124600,-0.587700
0.140,0.8698,0.157500,-0.540100
0.153,0.8753,0.157500,-0.580400
0.166,0.8570,0.157500,-0.551100
0.179,0.8643,0.168500,-0.541900
0.192,0.8442,0.126400,-0.525400
0.205,0.8662,0.146600,-0.543800
0.218,0.8552,0.155700,-0.536400
0.231,0.8607,0.113600,-0.585900
0.244,0.8662,0.150200,-0.560200
0.258,0.8515,0.157500,-0.560200
0.272,0.8460,0.183200,-0.541900
0.285,0.8662,0.164900,-0.582200
0.373,0.8790,0.148400,-0.556600
0.386,0.8589,0.122800,-0.547400
0.399,0.8680,0.159400,-0.538300
0.412,0.8790,0.159400,-0.525400
0.425,0.8827,0.164900,-0.538300
0.438,0.8424,0.166700,-0.552900
0.451,0.8460,0.141100,-0.552900
0.464,0.8625,0.141100,-0.562100
0.477,0.8643,0.120900,-0.565700
0.490,0.8424,0.157500,-0.534600
0.503,0.8515,0.164900,-0.530900
0.516,0.8698,0.142900,-0.578500
0.529,0.8442,0.164900,-0.569400
0.542,0.8607,0.168500,-0.536400
0.555,0.8680,0.117300,-0.532800
0.568,0.8442,0.144700,-0.569400
0.711,0.8625,0.108100,-0.523600
0.724,0.8643,0.174000,-0.534600
0.737,0.8570,0.139200,-0.525400
0.750,0.8607,0.152100,-0.532800
0.763,0.8790,0.133700,-0.552900
0.776,0.8662,0.146600,-0.532800
0.789,0.8424,0.109900,-0.585900
0.802,0.8534,0.172200,-0.567600
0.815,0.8405,0.170400,-0.567600
0.828,0.8534,0.174000,-0.567600
0.841,0.8900,0.146600,-0.525400
0.854,0.8753,0.128300,-0.538300
0.867,0.8662,0.126400,-0.560200
0.880,0.8607,0.124600,-0.543800
0.893,0.8790,0.177700,-0.521800
0.906,0.8698,0.161200,-0.527300
0.990,0.8515,0.148400,-0.532800
1.003,0.8753,0.139200,-0.534600
1.016,0.8570,0.157500,-0.543800
1.029,0.8607,0.119100,-0.547400
1.042,0.8607,0.152100,-0.554700
1.055,0.8589,0.144700,-0.540100
1.068,0.8442,0.157500,-0.569400
1.081,0.8552,0.153900,-0.523600
1.094,0.8845,0.113600,-0.562100
1.107,0.8607,0.168500,-0.545600
1.124,0.8479,0.157500,-0.573100
1.137,0.8442,0.150200,-0.580400
1.150,0.8717,0.128300,-0.569400
1.163,0.8643,0.157500,-0.532800
1.176,0.8735,0.146600,-0.549300
1.189,0.8643,0.131900,-0.551100
1.268,0.8515,0.126400,-0.549300
1.281,0.8387,0.135600,-0.529100
1.294,0.8589,0.141100,-0.538300
1.307,0.8515,0.161200,-0.551100
1.320,0.8882,0.139200,-0.552900
1.333,0.8662,0.139200,-0.536400
1.346,0.8735,0.139200,-0.567600
1.359,0.8717,0.146600,-0.551100
1.372,0.8405,0.148400,-0.547400
1.385,0.8662,0.146600,-0.576700
1.398,0.8552,0.150200,-0.551100
1.411,0.8570,0.117300,-0.573100
1.424,0.8808,0.144700,-0.543800
1.437,0.8662,0.161200,-0.536400
1.451,0.8497,0.166700,-0.527300
1.465,0.8442,0.135600,-0.534600
1.548,0.8479,0.168500,-0.540100
1.561,0.8662,0.153900,-0.582200
1.574,0.8607,0.172200,-0.556600
1.587,0.8698,0.120900,-0.532800
1.600,0.8863,0.122800,-0.567600
1.613,0.8460,0.117300,-0.576700
1.626,0.8643,0.159400,-0.541900
1.639,0.8570,0.172200,-0.536400
1.652,0.8515,0.159400,-0.520000
1.665,0.8680,0.153900,-0.574900
1.678,0.8570,0.126400,-0.549300
1.691,0.8515,0.139200,-0.552900
