0.00000, 59680
0.01000, 59696
0.02000, 59680
0.03000, 59680
0.04000, 59696
0.05000, 59712
0.06000, 59712
0.07000, 59744
0.08000, 59712
0.09000, 59680
0.10000, 59680
0.11000, 59664
0.12000, 59664
0.13000, 59680
0.14000, 59664
0.15000, 59712
0.16000, 59680
0.17000, 59712
0.18000, 59664
0.19000, 59680
0.20000, 59696
0.21000, 59712
0.22000, 59680
0.23000, 59664
0.24000, 59664
0.25000, 59648
0.26000, 59696
0.27000, 59712
0.28000, 59680
0.29000, 59712
0.30000, 59680
0.31000, 59744
0.32000, 59648
0.33000, 59696
0.34000, 59696
0.35000, 59648
0.36000, 59680
0.37000, 59680
0.38000, 59680
0.39000, 59696
0.40000, 59696
0.41000, 59648
0.42000, 59728
0.43000, 59680
0.44000, 59664
0.45000, 59648
0.46000, 59680
0.47000, 59680
0.48000, 59696
0.49000, 59680
0.50000, 59680
0.51000, 59696
0.52000, 59696
0.53000, 59712
0.54000, 59696
0.55000, 59648
0.56000, 59648
0.57000, 59712
0.58000, 59696
0.59000, 59712
0.60000, 59680
0.61000, 59696
0.62000, 59696
0.63000, 59680
0.64000, 59648
0.65000, 59680
0.66000, 59728
0.67000, 59680
0.68000, 59728
0.69000, 59712
0.70000, 59680
0.71000, 59680
0.72000, 59696
0.73000, 59728
0.74000, 59680
0.75000, 59712
0.76000, 59696
0.77000, 59680
0.78000, 59680
0.79000, 59680
0.80000, 59648
0.81000, 59696
0.82000, 59680
0.83000, 59696
0.84000, 59712
0.85000, 59680
0.86000, 59664
0.87000, 59728
0.88000, 59712
0.89000, 59696
0.90000, 59648
0.91000, 59680
0.92000, 59680
0.93000, 59680
0.94000, 59664
0.95000, 59680
0.96000, 59680
0.97000, 59680
0.98000, 59712
0.99000, 59664
1.00000, 59664
1.01000, 59696
1.02000, 59696
1.03000, 59696
1.04000, 59696
1.05000, 59696
1.06000, 59680
1.07000, 59712
1.08000, 59680
1.09000, 59680
1.10000, 59632
1.11000, 59712
1.12000, 59664
1.13000, 59696
1.14000, 59744
1.15000, 59680
1.16000, 59664
1.17000, 59680
1.18000, 59696
1.19000, 59680
1.20000, 59712
1.21000, 59680
1.22000, 59680
1.23000, 59696
1.24000, 59712
1.25000, 59696
1.26000, 59728
1.27000, 59680
1.28000, 59696
1.29000, 59664
1.30000, 59696
1.31000, 59696
1.32000, 59696
1.33000, 59696
1.34000, 59680
1.35000, 59696
1.36000, 59712
1.37000, 59664
1.38000, 59696
1.39000, 59664
1.40000, 59648
1.41000, 59664
1.42000, 59728
1.43000, 59664
1.44000, 59648
1.45000, 59696
1.46000, 59696
1.47000, 59680
1.48000, 59696
1.49000, 59664
1.50000, 59664
1.51000, 59680
1.52000, 59664
1.53000, 59696
1.54000, 59696
1.55000, 59680
1.56000, 59696
1.57000, 59712
1.58000, 59696
1.59000, 59680
1.60000, 59696
1.61000, 59664
1.62000, 59696
1.63000, 59696
1.64000, 59664
1.65000, 59696
1.66000, 59712
1.67000, 59728
1.68000, 59680
1.69000, 59712
1.70000, 59712
1.71000, 59680
1.72000, 59680
1.73000, 59664
1.74000, 59728
1.75000, 59664
1.76000, 59712
1.77000, 59696
1.78000, 59696
1.79000, 59648
1.80000, 59696
1.81000, 59712
1.82000, 59712
1.83000, 59664
1.84000, 59616
1.85000, 59664
1.86000, 59728
1.87000, 59712
1.88000, 59680
1.89000, 59680
1.90000, 59728
1.91000, 59696
1.92000, 59680
1.93000, 59712
1.94000, 59680
1.95000, 59712
1.96000, 59696
1.97000, 59680
1.98000, 59664
1.99000, 59648
2.00000, 59728
2.01000, 59664
2.02000, 59712
2.03000, 59696
2.04000, 59696
2.05000, 59680
2.06000, 59712
2.07000, 59648
2.08000, 59664
2.09000, 59696
2.10000, 59680
2.11000, 59696
2.12000, 59696
2.13000, 59664
2.14000, 59696
2.15000, 59728
2.16000, 59696
2.17000, 59680
2.18000, 59712
2.19000, 59664
2.20000, 59680
2.21000, 59664
2.22000, 59712
2.23000, 59712
2.24000, 59664
2.25000, 59712
2.26000, 59680
2.27000, 59712
2.28000, 59712
2.29000, 59696
2.30000, 59712
2.31000, 59712
2.32000, 59680
2.33000, 59696
2.34000, 59664
2.35000, 59680
2.36000, 59680
2.37000, 59696
2.38000, 59680
2.39000, 59712
2.40000, 59680
2.41000, 59712
2.42000, 59696
2.43000, 59696
2.44000, 59696
2.45000, 59664
2.46000, 59728
2.47000, 59696
2.48000, 59696
2.49000, 59712
2.50000, 59664
2.51000, 59696
2.52000, 59664
2.53000, 59696
2.54000, 59696
2.55000, 59680
2.56000, 59680
2.57000, 59712
2.58000, 59696
2.59000, 59648
2.60000, 59696
2.61000, 59728
2.62000, 59712
2.63000, 59696
2.64000, 59648
2.65000, 59632
2.66000, 59712
2.67000, 59696
2.68000, 59696
2.69000, 59696
2.70000, 59680
2.71000, 59664
2.72000, 59712
2.73000, 59680
2.74000, 59664
2.75000, 59712
2.76000, 59680
2.77000, 59696
2.78000, 59680
2.79000, 59712
2.80000, 59696
2.81000, 59680
2.82000, 59696
2.83000, 59664
2.84000, 59712
2.85000, 59696
2.86000, 59680
2.87000, 59664
2.88000, 59712
2.89000, 59696
2.90000, 59680
2.91000, 59712
2.92000, 59712
2.93000, 59728
2.94000, 59664
2.95000, 59712
2.96000, 59712
2.97000, 59664
2.98000, 59680
2.99000, 59696
