0.00000, 65440
0.00267, 51136
0.00533, 21472
0.00800, 1328
0.01067, 7056
0.01333, 32848
0.01600, 60144
0.01867, 64048
0.02133, 41776
0.02400, 13600
0.02667, 496
0.02933, 13632
0.03200, 44304
0.03467, 64016
0.03733, 58640
0.04000, 32832
0.04267, 5600
0.04533, 2112
0.04800, 24016
0.05067, 53152
0.05333, 65520
0.05600, 51120
0.05867, 21440
0.06133, 1344
0.06400, 7104
0.06667, 34192
0.06933, 60128
0.07200, 63648
0.07467, 41776
0.07733, 12624
0.08000, 448
0.08267, 14608
0.08533, 44240
0.08800, 64400
0.09067, 58672
0.09333, 31568
0.09600, 5680
0.09867, 2064
0.10133, 22688
0.10400, 53136
0.10667, 65520
0.10933, 51104
0.11200, 22640
0.11467, 1344
0.11733, 6336
0.12000, 34160
0.12267, 59408
0.12533, 63632
0.12800, 41792
0.13067, 12592
0.13333, 432
0.13600, 14640
0.13867, 44288
0.14133, 64464
0.14400, 58672
0.14667, 31584
0.14933, 5600
0.15200, 2128
0.15467, 24000
0.15733, 53184
0.16000, 65520
0.16267, 51104
0.16533, 21488
0.16800, 1360
0.17067, 7088
0.17333, 34208
0.17600, 60128
0.17867, 64048
0.18133, 41760
0.18400, 13632
0.18667, 448
0.18933, 13568
0.19200, 44288
0.19467, 64064
0.19733, 58608
0.20000, 32832
0.20267, 5632
0.20533, 1760
0.20800, 24016
0.21067, 52128
0.21333, 65520
0.21600, 51136
0.21867, 21504
0.22133, 1360
0.22400, 7040
0.22667, 34176
0.22933, 60128
0.23200, 63696
0.23467, 41744
0.23733, 12624
0.24000, 464
0.24267, 14624
0.24533, 44288
0.24800, 64400
0.25067, 58656
0.25333, 31552
0.25600, 5600
0.25867, 2144
0.26133, 24064
0.26400, 53152
0.26667, 65520
0.26933, 51136
0.27200, 22688
0.27467, 1344
0.27733, 6352
0.28000, 34192
0.28267, 59456
0.28533, 63664
0.28800, 43072
0.29067, 12608
0.29333, 496
0.29600, 14624
0.29867, 44304
0.30133, 64384
0.30400, 58672
0.30667, 31600
0.30933, 5632
0.31200, 2096
0.31467, 23984
0.31733, 53168
0.32000, 65520
0.32267, 51120
0.32533, 21456
0.32800, 1344
0.33067, 7088
0.33333, 34192
0.33600, 60144
0.33867, 63632
0.34133, 41760
0.34400, 13584
0.34667, 464
0.34933, 13584
0.35200, 44336
0.35467, 64032
0.35733, 58656
0.36000, 32816
0.36267, 5584
0.36533, 1712
0.36800, 23984
0.37067, 52112
0.37333, 65520
0.37600, 52176
0.37867, 21488
0.38133, 1760
0.38400, 7104
0.38667, 34224
0.38933, 60160
0.39200, 63632
0.39467, 41808
0.39733, 12624
0.40000, 416
0.40267, 14640
0.40533, 44288
0.40800, 64464
0.41067, 58656
0.41333, 31568
0.41600, 5632
0.41867, 2112
0.42133, 23984
0.42400, 53136
0.42667, 65520
0.42933, 51152
0.43200, 22656
0.43467, 1296
0.43733, 6320
0.44000, 34192
0.44267, 59424
0.44533, 63632
0.44800, 43072
0.45067, 12608
0.45333, 432
0.45600, 14624
0.45867, 43056
0.46133, 64448
0.46400, 59440
0.46667, 31552
0.46933, 5632
0.47200, 2112
0.47467, 23952
0.47733, 53168
0.48000, 65520
0.48267, 51120
0.48533, 21488
0.48800, 1376
0.49067, 7104
0.49333, 34176
0.49600, 60112
0.49867, 63648
0.50133, 41792
0.50400, 12592
0.50667, 480
0.50933, 14640
0.51200, 44288
0.51467, 64000
0.51733, 58688
0.52000, 32816
0.52267, 5584
0.52533, 1744
0.52800, 23984
0.53067, 52096
0.53333, 65520
0.53600, 52112
0.53867, 21456
0.54133, 1744
0.54400, 7072
0.54667, 32816
0.54933, 60128
0.55200, 64048
0.55467, 41760
0.55733, 12576
0.56000, 448
0.56267, 14624
0.56533, 44304
0.56800, 64432
0.57067, 58672
0.57333, 31520
0.57600, 5648
0.57867, 2080
0.58133, 23984
0.58400, 53168
0.58667, 65520
0.58933, 51104
0.59200, 22688
0.59467, 1328
0.59733, 6320
0.60000, 34160
0.60267, 59440
0.60533, 63648
0.60800, 43040
0.61067, 12544
0.61333, 448
0.61600, 14640
0.61867, 43056
0.62133, 64416
0.62400, 59424
0.62667, 31584
0.62933, 6336
0.63200, 2112
0.63467, 23952
0.63733, 53200
0.64000, 65520
0.64267, 51088
0.64533, 21456
0.64800, 1376
0.65067, 7040
0.65333, 34192
0.65600, 60096
0.65867, 63680
0.66133, 41792
0.66400, 12592
0.66667, 464
0.66933, 14640
0.67200, 44288
0.67467, 64032
0.67733, 58672
0.68000, 32864
0.68267, 5600
0.68533, 1744
0.68800, 23984
0.69067, 52128
0.69333, 65520
0.69600, 52160
0.69867, 21520
0.70133, 1696
0.70400, 7056
0.70667, 32816
0.70933, 60160
0.71200, 64064
0.71467, 41776
0.71733, 13600
0.72000, 480
0.72267, 14624
0.72533, 44288
0.72800, 64432
0.73067, 58608
0.73333, 31552
0.73600, 5568
0.73867, 2080
0.74133, 23984
0.74400, 53168
0.74667, 65520
0.74933, 51136
0.75200, 22656
0.75467, 1360
0.75733, 6288
0.76000, 34144
0.76267, 59456
0.76533, 63680
0.76800, 43040
0.77067, 12592
0.77333, 480
0.77600, 14656
0.77867, 43040
0.78133, 64432
0.78400, 59472
0.78667, 31552
0.78933, 6304
0.79200, 2096
0.79467, 22704
0.79733, 53152
0.80000, 65520
0.80267, 51120
0.80533, 21472
0.80800, 1392
0.81067, 7104
0.81333, 34176
0.81600, 60160
0.81867, 63680
0.82133, 41760
0.82400, 12576
0.82667, 432
0.82933, 14640
0.83200, 44304
0.83467, 64048
0.83733, 58640
0.84000, 32848
0.84267, 5632
0.84533, 1696
0.84800, 23984
0.85067, 52160
0.85333, 65520
0.85600, 52144
0.85867, 21424
0.86133, 1696
0.86400, 7056
0.86667, 32816
0.86933, 60112
0.87200, 64048
0.87467, 41744
0.87733, 13600
0.88000, 496
0.88267, 13584
0.88533, 44288
0.88800, 64432
0.89067, 58640
0.89333, 31536
0.89600, 5600
0.89867, 2112
0.90133, 23968
0.90400, 53152
0.90667, 65520
0.90933, 51104
0.91200, 21440
0.91467, 1360
0.91733, 6304
0.92000, 34208
0.92267, 59408
0.92533, 63648
0.92800, 43056
0.93067, 12608
0.93333, 464
0.93600, 14656
0.93867, 43056
0.94133, 64432
0.94400, 59440
0.94667, 31552
0.94933, 6320
0.95200, 2144
0.95467, 22656
0.95733, 53120
0.96000, 65520
0.96267, 51088
0.96533, 22672
0.96800, 1360
0.97067, 7088
0.97333, 34192
0.97600, 60144
0.97867, 63648
0.98133, 41760
0.98400, 12544
0.98667, 464
0.98933, 14640
0.99200, 44304
0.99467, 64096
0.99733, 58688
1.00000, 32800
1.00267, 5616
1.00533, 1712
1.00800, 24000
1.01067, 52176
1.01333, 65520
1.01600, 52160
1.01867, 21488
1.02133, 1696
1.02400, 7072
1.02667, 32832
1.02933, 60144
1.03200, 64064
1.03467, 41744
1.03733, 13616
1.04000, 480
1.04267, 13648
1.04533, 44288
1.04800, 64064
1.05067, 58688
1.05333, 31536
1.05600, 5648
1.05867, 2096
1.06133, 23968
1.06400, 53152
1.06667, 65520
1.06933, 51088
1.07200, 21440
1.07467, 1360
1.07733, 6368
1.08000, 34208
1.08267, 59440
1.08533, 63680
1.08800, 43072
1.09067, 12592
1.09333, 432
1.09600, 14640
1.09867, 43104
1.10133, 64448
1.10400, 59392
1.10667, 31536
1.10933, 6304
1.11200, 2112
1.11467, 22672
1.11733, 53184
1.12000, 65520
1.12267, 51136
1.12533, 22720
1.12800, 1376
1.13067, 6320
1.13333, 34192
1.13600, 59440
1.13867, 63648
1.14133, 41776
1.14400, 12576
1.14667, 480
1.14933, 14624
1.15200, 44272
1.15467, 64432
1.15733, 58672
1.16000, 32832
1.16267, 5616
1.16533, 1744
1.16800, 23968
1.17067, 52112
1.17333, 65520
1.17600, 52096
1.17867, 21456
1.18133, 1744
1.18400, 7104
1.18667, 32800
1.18933, 60128
1.19200, 64032
1.19467, 41776
1.19733, 13632
1.20000, 496
1.20267, 13616
1.20533, 44272
1.20800, 64032
1.21067, 58672
1.21333, 32816
1.21600, 5600
1.21867, 1760
1.22133, 23952
1.22400, 53152
1.22667, 65520
1.22933, 51104
1.23200, 21440
1.23467, 1344
1.23733, 7104
1.24000, 34160
1.24267, 59440
1.24533, 63632
1.24800, 43072
1.25067, 12576
1.25333, 480
1.25600, 14640
1.25867, 43056
1.26133, 64480
1.26400, 59408
1.26667, 31584
1.26933, 6288
1.27200, 2096
1.27467, 22688
1.27733, 53184
1.28000, 65520
1.28267, 51120
1.28533, 22736
1.28800, 1328
1.29067, 6288
1.29333, 34176
1.29600, 59472
1.29867, 63632
1.30133, 43072
1.30400, 12624
1.30667, 416
1.30933, 14624
1.31200, 44256
1.31467, 64384
1.31733, 58672
1.32000, 32800
1.32267, 5616
1.32533, 1680
1.32800, 24000
1.33067, 52160
1.33333, 65520
1.33600, 52144
1.33867, 21472
1.34133, 1696
1.34400, 7120
1.34667, 32880
1.34933, 60176
1.35200, 64032
1.35467, 41728
1.35733, 13632
1.36000, 448
1.36267, 13616
1.36533, 44320
1.36800, 64032
1.37067, 58656
1.37333, 31568
1.37600, 6304
1.37867, 2096
1.38133, 22688
1.38400, 53152
1.38667, 65520
1.38933, 51088
1.39200, 22656
1.39467, 1312
1.39733, 6320
1.40000, 34192
1.40267, 60160
1.40533, 63664
1.40800, 41760
1.41067, 13584
1.41333, 464
1.41600, 13600
1.41867, 44272
1.42133, 64016
1.42400, 58656
1.42667, 32800
1.42933, 5632
1.43200, 2128
1.43467, 27680
1.43733, 52176
1.44000, 65520
1.44267, 51120
1.44533, 21424
1.44800, 1344
1.45067, 6320
1.45333, 34224
1.45600, 59456
1.45867, 63680
1.46133, 43056
1.46400, 12576
1.46667, 464
1.46933, 14640
1.47200, 43072
1.47467, 64400
1.47733, 59408
1.48000, 31488
1.48267, 6336
1.48533, 2144
1.48800, 22672
1.49067, 53168
1.49333, 65520
1.49600, 51136
1.49867, 22656
1.50133, 1376
1.50400, 6320
1.50667, 34208
1.50933, 60128
1.51200, 63776
1.51467, 41792
1.51733, 13584
1.52000, 480
1.52267, 13616
1.52533, 44288
1.52800, 64048
1.53067, 58672
1.53333, 32848
1.53600, 5600
1.53867, 1760
1.54133, 24000
1.54400, 52128
1.54667, 65520
1.54933, 52160
1.55200, 21472
1.55467, 1744
1.55733, 7120
1.56000, 32816
1.56267, 60144
1.56533, 64080
1.56800, 41744
1.57067, 13616
1.57333, 448
1.57600, 14624
1.57867, 43088
1.58133, 64480
1.58400, 59440
1.58667, 31520
1.58933, 6320
1.59200, 2080
1.59467, 22704
1.59733, 53136
1.60000, 65520
1.60267, 51104
1.60533, 22704
1.60800, 1312
1.61067, 6336
1.61333, 34224
1.61600, 59456
1.61867, 63616
1.62133, 43072
1.62400, 12624
1.62667, 464
1.62933, 14592
1.63200, 43056
1.63467, 64400
1.63733, 59440
1.64000, 31568
1.64267, 5568
1.64533, 1776
1.64800, 24000
1.65067, 52160
1.65333, 65520
1.65600, 52144
1.65867, 21456
1.66133, 1744
1.66400, 7104
1.66667, 32864
1.66933, 60176
1.67200, 64032
1.67467, 41744
1.67733, 13648
1.68000, 480
1.68267, 13632
1.68533, 44288
1.68800, 64048
1.69067, 58656
1.69333, 32816
1.69600, 5584
1.69867, 1712
1.70133, 23952
1.70400, 52128
1.70667, 65520
1.70933, 51104
1.71200, 22672
1.71467, 1344
1.71733, 6336
1.72000, 34176
1.72267, 59440
1.72533, 63712
1.72800, 43056
1.73067, 12576
1.73333, 448
1.73600, 14624
1.73867, 43072
1.74133, 64384
1.74400, 59440
1.74667, 31536
1.74933, 6352
1.75200, 2144
1.75467, 22688
1.75733, 53136
1.76000, 65520
1.76267, 51120
1.76533, 22704
1.76800, 1344
1.77067, 6336
1.77333, 34176
1.77600, 60176
1.77867, 64064
1.78133, 41776
1.78400, 13584
1.78667, 432
1.78933, 13648
1.79200, 44256
1.79467, 64032
1.79733, 58640
1.80000, 32832
1.80267, 5616
1.80533, 1712
1.80800, 23984
1.81067, 52176
1.81333, 65520
1.81600, 52112
1.81867, 21472
1.82133, 1760
1.82400, 7088
1.82667, 32784
1.82933, 60160
1.83200, 64096
1.83467, 41744
1.83733, 13632
1.84000, 480
1.84267, 13600
1.84533, 43056
1.84800, 64416
1.85067, 59472
1.85333, 31568
1.85600, 6320
1.85867, 2080
1.86133, 22672
1.86400, 53104
1.86667, 65520
1.86933, 51120
1.87200, 22672
1.87467, 1360
1.87733, 6304
1.88000, 34176
1.88267, 59408
1.88533, 63648
1.88800, 43056
1.89067, 12608
1.89333, 464
1.89600, 14624
1.89867, 43040
1.90133, 64432
1.90400, 59456
1.90667, 31440
1.90933, 6320
1.91200, 1744
1.91467, 23968
1.91733, 52128
1.92000, 65520
1.92267, 52176
1.92533, 21440
1.92800, 1712
1.93067, 7040
1.93333, 32800
1.93600, 60112
1.93867, 64080
1.94133, 41760
1.94400, 13632
1.94667, 448
1.94933, 13616
1.95200, 44288
1.95467, 64016
1.95733, 58672
1.96000, 32848
1.96267, 5632
1.96533, 1712
1.96800, 24016
1.97067, 52128
1.97333, 65520
1.97600, 52112
1.97867, 22704
1.98133, 1376
1.98400, 6320
1.98667, 34192
1.98933, 59456
1.99200, 63632
1.99467, 43072
1.99733, 12640
2.00000, 432
2.00267, 14640
2.00533, 43056
2.00800, 64384
2.01067, 59392
2.01333, 31568
2.01600, 6288
2.01867, 2096
2.02133, 22672
2.02400, 53168
2.02667, 65520
2.02933, 51120
2.03200, 22688
2.03467, 1360
2.03733, 6320
2.04000, 32864
2.04267, 59408
2.04533, 64096
2.04800, 41792
2.05067, 13616
2.05333, 416
2.05600, 13584
2.05867, 44256
2.06133, 64048
2.06400, 58656
2.06667, 32880
2.06933, 5584
2.07200, 1728
2.07467, 24000
2.07733, 52160
2.08000, 65520
2.08267, 52160
2.08533, 21456
2.08800, 1712
2.09067, 7104
2.09333, 32832
2.09600, 60176
2.09867, 64032
2.10133, 41792
2.10400, 13616
2.10667, 432
2.10933, 13616
2.11200, 43024
2.11467, 64416
2.11733, 59440
2.12000, 31552
2.12267, 6336
2.12533, 2112
2.12800, 22688
2.13067, 53136
2.13333, 65520
2.13600, 51088
2.13867, 22672
2.14133, 1344
2.14400, 6320
2.14667, 34192
2.14933, 59440
2.15200, 63664
2.15467, 43024
2.15733, 12608
2.16000, 496
2.16267, 14672
2.16533, 43056
2.16800, 64064
2.17067, 59408
2.17333, 32800
2.17600, 6336
2.17867, 1728
2.18133, 23968
2.18400, 52112
2.18667, 65520
2.18933, 52160
2.19200, 21424
2.19467, 1728
2.19733, 7104
2.20000, 32864
2.20267, 60144
2.20533, 64016
2.20800, 41792
2.21067, 13632
2.21333, 464
2.21600, 13600
2.21867, 44320
2.22133, 64048
2.22400, 58656
2.22667, 32848
2.22933, 5584
2.23200, 1712
