0.00000, 57872
0.00800, 62112
0.01600, 27728
0.02400, 480
0.03200, 17904
0.04000, 56064
0.04800, 62112
0.05600, 27696
0.06400, 528
0.07200, 17984
0.08000, 56112
0.08800, 62128
0.09600, 27712
0.10400, 544
0.11200, 17952
0.12000, 56096
0.12800, 62128
0.13600, 27712
0.14400, 560
0.15200, 17920
0.16000, 56112
0.16800, 62144
0.17600, 27712
0.18400, 528
0.19200, 17968
0.20000, 56080
0.20800, 62080
0.21600, 27696
0.22400, 480
0.23200, 17920
0.24000, 56096
0.24800, 62144
0.25600, 27696
0.26400, 496
0.27200, 17984
0.28000, 56112
0.28800, 62128
0.29600, 27696
0.30400, 560
0.31200, 17968
0.32000, 56064
0.32800, 62144
0.33600, 27696
0.34400, 544
0.35200, 17952
0.36000, 56144
0.36800, 62128
0.37600, 27728
0.38400, 512
0.39200, 17952
0.40000, 56096
0.40800, 62144
0.41600, 27712
0.42400, 544
0.43200, 17952
0.44000, 56096
0.44800, 62112
0.45600, 27712
0.46400, 496
0.47200, 17952
0.48000, 56112
0.48800, 62080
0.49600, 27712
0.50400, 512
0.51200, 17984
0.52000, 56112
0.52800, 62128
0.53600, 27680
0.54400, 528
0.55200, 17904
0.56000, 56128
0.56800, 62128
0.57600, 27744
0.58400, 496
0.59200, 17904
0.60000, 56112
0.60800, 62096
0.61600, 27744
0.62400, 560
0.63200, 17888
0.64000, 56080
0.64800, 62112
0.65600, 27664
0.66400, 512
0.67200, 17936
0.68000, 56096
0.68800, 62352
0.69600, 27712
0.70400, 512
0.71200, 17344
0.72000, 56096
0.72800, 62112
0.73600, 28288
0.74400, 528
0.75200, 17920
0.76000, 58176
0.76800, 61792
0.77600, 27696
0.78400, 528
0.79200, 17936
0.80000, 56128
0.80800, 60832
0.81600, 27680
0.82400, 544
0.83200, 17968
0.84000, 56560
0.84800, 62096
0.85600, 24592
0.86400, 224
0.87200, 20896
0.88000, 57360
0.88800, 60832
0.89600, 27040
0.90400, 496
0.91200, 21424
0.92000, 57776
0.92800, 62352
0.93600, 25824
0.94400, 544
0.95200, 17936
0.96000, 56064
0.96800, 62080
0.97600, 27744
0.98400, 496
0.99200, 20896
1.00000, 58192
1.00800, 61168
1.01600, 27024
1.02400, 528
1.03200, 19024
1.04000, 56528
1.04800, 60544
1.05600, 27680
1.06400, 496
1.07200, 17344
1.08000, 56144
1.08800, 62112
1.09600, 28320
1.10400, 528
1.11200, 17952
1.12000, 55616
1.12800, 62128
1.13600, 27712
1.14400, 608
1.15200, 17936
1.16000, 56128
1.16800, 60512
1.17600, 27728
1.18400, 528
1.19200, 17952
1.20000, 56112
1.20800, 62160
1.21600, 27680
1.22400, 528
1.23200, 17952
1.24000, 56096
1.24800, 62112
1.25600, 27712
1.26400, 560
1.27200, 18016
1.28000, 56096
1.28800, 62080
1.29600, 27696
1.30400, 544
1.31200, 17984
1.32000, 56128
1.32800, 62096
1.33600, 27696
1.34400, 544
1.35200, 17952
1.36000, 56128
1.36800, 62112
1.37600, 27696
1.38400, 560
1.39200, 17968
1.40000, 56080
1.40800, 62128
1.41600, 27712
1.42400, 544
1.43200, 17952
1.44000, 56096
1.44800, 62064
1.45600, 27696
1.46400, 496
1.47200, 17904
1.48000, 55600
1.48800, 62096
1.49600, 27712
1.50400, 496
1.51200, 17968
1.52000, 55616
1.52800, 62128
1.53600, 27664
1.54400, 560
1.55200, 17920
1.56000, 56080
1.56800, 62432
1.57600, 27792
1.58400, 496
1.59200, 17920
1.60000, 56112
1.60800, 62112
1.61600, 27712
1.62400, 480
1.63200, 17952
1.64000, 56080
1.64800, 62160
1.65600, 28368
1.66400, 512
1.67200, 17936
1.68000, 56128
1.68800, 62128
1.69600, 27712
1.70400, 528
1.71200, 17936
1.72000, 56112
1.72800, 62160
1.73600, 27696
1.74400, 480
1.75200, 17920
1.76000, 56080
1.76800, 62400
1.77600, 27680
1.78400, 512
1.79200, 17360
1.80000, 56112
1.80800, 62128
1.81600, 28352
1.82400, 544
1.83200, 17968
1.84000, 55600
1.84800, 62096
1.85600, 27744
1.86400, 528
1.87200, 17936
1.88000, 56080
1.88800, 62160
1.89600, 27680
1.90400, 544
1.91200, 17968
1.92000, 56128
1.92800, 62368
1.93600, 27696
1.94400, 544
1.95200, 17392
1.96000, 56112
1.96800, 62128
1.97600, 28368
1.98400, 496
1.99200, 17952
2.00000, 55600
2.00800, 62128
2.01600, 27712
2.02400, 624
2.03200, 17952
2.04000, 56112
2.04800, 62352
2.05600, 27696
2.06400, 496
2.07200, 17360
2.08000, 56096
2.08800, 62112
2.09600, 27696
2.10400, 560
2.11200, 17344
2.12000, 56096
2.12800, 62128
2.13600, 28400
2.14400, 528
2.15200, 17984
2.16000, 55600
2.16800, 62096
2.17600, 27696
2.18400, 592
2.19200, 17952
2.20000, 56048
2.20800, 62384
2.21600, 27712
2.22400, 512
2.23200, 17328
2.24000, 56096
2.24800, 62112
2.25600, 28336
2.26400, 496
2.27200, 17952
2.28000, 55584
2.28800, 62144
2.29600, 27728
2.30400, 576
2.31200, 17952
2.32000, 55600
2.32800, 62112
2.33600, 27696
2.34400, 608
2.35200, 17920
2.36000, 56144
2.36800, 62368
2.37600, 27696
2.38400, 528
2.39200, 17360
2.40000, 56144
2.40800, 62144
2.41600, 28336
2.42400, 512
2.43200, 17904
2.44000, 55632
2.44800, 62160
2.45600, 27664
2.46400, 592
2.47200, 17936
2.48000, 56128
2.48800, 62368
2.49600, 27712
2.50400, 544
2.51200, 17328
2.52000, 56080
2.52800, 62368
2.53600, 28352
2.54400, 512
2.55200, 17376
2.56000, 56112
2.56800, 62192
2.57600, 28352
2.58400, 512
2.59200, 17920
2.60000, 55568
2.60800, 62080
2.61600, 27744
2.62400, 576
2.63200, 17936
2.64000, 56112
2.64800, 62352
2.65600, 27728
2.66400, 576
2.67200, 17920
2.68000, 56096
2.68800, 62368
2.69600, 27712
2.70400, 528
2.71200, 17360
2.72000, 56128
2.72800, 62096
2.73600, 28320
2.74400, 528
2.75200, 17904
2.76000, 55584
2.76800, 62112
2.77600, 28352
2.78400, 592
2.79200, 17936
2.80000, 55632
2.80800, 62384
2.81600, 27696
2.82400, 592
2.83200, 17936
2.84000, 56080
2.84800, 62336
2.85600, 27696
2.86400, 464
2.87200, 17392
2.88000, 56112
2.88800, 62096
2.89600, 28400
2.90400, 512
2.91200, 17920
2.92000, 55584
2.92800, 62112
2.93600, 27680
2.94400, 592
2.95200, 17984
2.96000, 56096
2.96800, 62368
2.97600, 27712
2.98400, 592
2.99200, 17376
3.00000, 56096
3.00800, 62352
3.01600, 28352
3.02400, 528
3.03200, 17360
3.04000, 55632
3.04800, 62096
3.05600, 28320
3.06400, 528
3.07200, 17952
3.08000, 55600
3.08800, 62096
3.09600, 27696
3.10400, 608
3.11200, 17920
3.12000, 56096
3.12800, 62400
3.13600, 27680
3.14400, 528
3.15200, 17344
3.16000, 56096
3.16800, 62400
3.17600, 28336
3.18400, 528
3.19200, 17344
3.20000, 55632
3.20800, 62112
3.21600, 28352
3.22400, 576
3.23200, 17936
3.24000, 55584
3.24800, 62368
3.25600, 27744
3.26400, 608
3.27200, 17344
3.28000, 56096
3.28800, 62368
3.29600, 27712
3.30400, 544
3.31200, 17328
3.32000, 56128
3.32800, 62144
3.33600, 28336
3.34400, 496
3.35200, 17904
3.36000, 55632
3.36800, 62128
3.37600, 28368
3.38400, 560
3.39200, 17936
3.40000, 55616
3.40800, 62368
3.41600, 27680
3.42400, 576
3.43200, 17360
3.44000, 56112
3.44800, 62384
3.45600, 28304
3.46400, 544
3.47200, 17360
3.48000, 55616
3.48800, 62096
3.49600, 28352
3.50400, 592
3.51200, 17968
3.52000, 55616
3.52800, 62352
3.53600, 27696
3.54400, 544
3.55200, 17952
3.56000, 56128
3.56800, 62352
3.57600, 27728
3.58400, 496
3.59200, 17328
3.60000, 56144
3.60800, 62384
3.61600, 28336
3.62400, 512
3.63200, 17344
3.64000, 55600
3.64800, 62128
3.65600, 28368
3.66400, 496
3.67200, 17904
3.68000, 55632
3.68800, 62176
3.69600, 28352
3.70400, 592
3.71200, 17920
3.72000, 55584
3.72800, 62400
3.73600, 27696
3.74400, 560
3.75200, 17392
3.76000, 56112
3.76800, 62368
3.77600, 28304
3.78400, 528
3.79200, 17376
3.80000, 56112
3.80800, 62176
3.81600, 28368
3.82400, 544
3.83200, 17920
3.84000, 55584
3.84800, 62128
3.85600, 28400
3.86400, 560
3.87200, 17920
3.88000, 55616
3.88800, 62416
3.89600, 27712
3.90400, 592
3.91200, 17376
3.92000, 56080
3.92800, 62352
3.93600, 28384
3.94400, 480
3.95200, 17344
3.96000, 55584
3.96800, 62160
3.97600, 28352
3.98400, 576
3.99200, 17952
4.00000, 55616
4.00800, 62368
4.01600, 27680
4.02400, 576
4.03200, 17936
4.04000, 56080
4.04800, 62400
4.05600, 27680
4.06400, 544
4.07200, 17360
4.08000, 56128
4.08800, 62368
4.09600, 28384
4.10400, 512
4.11200, 17344
4.12000, 55552
4.12800, 62080
4.13600, 28336
4.14400, 576
4.15200, 17920
4.16000, 55616
4.16800, 62352
4.17600, 27712
4.18400, 560
4.19200, 17376
4.20000, 56160
4.20800, 62336
4.21600, 28384
4.22400, 480
4.23200, 17408
4.24000, 55568
4.24800, 62128
4.25600, 28336
4.26400, 560
4.27200, 17920
4.28000, 55616
4.28800, 62096
4.29600, 28352
4.30400, 560
4.31200, 17920
4.32000, 55568
4.32800, 62384
4.33600, 27728
4.34400, 608
4.35200, 17376
4.36000, 56096
4.36800, 62352
4.37600, 28320
4.38400, 512
4.39200, 17344
4.40000, 55584
4.40800, 62192
4.41600, 28336
4.42400, 608
4.43200, 17936
4.44000, 55600
4.44800, 62384
4.45600, 27664
4.46400, 576
4.47200, 17344
4.48000, 56128
4.48800, 62416
4.49600, 28304
4.50400, 512
4.51200, 17360
4.52000, 55600
4.52800, 62384
4.53600, 28336
4.54400, 480
4.55200, 17376
4.56000, 55568
4.56800, 62128
4.57600, 28352
4.58400, 592
4.59200, 17952
4.60000, 55584
4.60800, 62368
4.61600, 27696
4.62400, 560
4.63200, 17376
4.64000, 56080
4.64800, 62384
4.65600, 27712
4.66400, 560
4.67200, 17344
4.68000, 56112
4.68800, 62368
4.69600, 28320
4.70400, 528
4.71200, 17392
4.72000, 55600
4.72800, 62160
4.73600, 28352
4.74400, 576
4.75200, 17920
4.76000, 55584
4.76800, 62336
4.77600, 28352
4.78400, 576
4.79200, 17376
4.80000, 55584
4.80800, 62368
4.81600, 28416
4.82400, 576
4.83200, 17360
4.84000, 56112
4.84800, 62352
4.85600, 28320
4.86400, 480
4.87200, 17360
4.88000, 55584
4.88800, 62144
4.89600, 28400
4.90400, 544
4.91200, 17920
4.92000, 55648
4.92800, 62352
4.93600, 27680
4.94400, 576
4.95200, 17360
4.96000, 56080
4.96800, 62368
4.97600, 28384
4.98400, 592
4.99200, 17376
