14.42900, 30800, 33232, 33024
14.51000, 30736, 33264, 32848
14.56000, 30832, 33216, 32704
14.61000, 30720, 33200, 32704
14.66000, 30800, 33280, 32752
14.71000, 30752, 33168, 32800
14.76000, 30736, 33312, 32720
14.81000, 30752, 33216, 32720
14.86000, 30768, 33184, 32752
14.91000, 30752, 33232, 32736
14.96000, 30800, 33264, 32752
15.01000, 30816, 33248, 32704
15.06000, 30720, 33264, 32704
15.11000, 30784, 33232, 32672
15.16000, 30800, 33280, 32720
15.21000, 30736, 33264, 32768
15.26000, 30672, 33232, 32784
15.31000, 30736, 33328, 32704
15.42600, 31072, 33376, 31088
15.47600, 32528, 34320, 31264
15.52600, 30832, 32112, 34960
15.57600, 29456, 33296, 36016
15.62600, 30720, 33104, 32768
15.67600, 31360, 33472, 32496
15.72600, 31072, 33232, 32320
15.77600, 30640, 33408, 32384
15.82600, 30672, 33376, 32608
15.87600, 30720, 33216, 32672
15.92600, 30800, 33152, 32800
15.97600, 30768, 33184, 32704
16.02599, 30800, 33312, 32768
16.07600, 30800, 33296, 32816
16.12600, 30848, 33360, 32816
16.17599, 30768, 33344, 32800
16.22600, 30720, 33456, 32912
16.29100, 30688, 33312, 32672
16.34100, 30736, 33104, 32448
16.39100, 31104, 33024, 31264
16.44099, 31984, 33968, 30720
16.49100, 30768, 32928, 34592
16.54100, 29712, 32864, 35616
16.59100, 30896, 33312, 33200
16.64100, 30912, 33440, 32624
16.69099, 30752, 33264, 32704
16.74100, 30688, 33264, 32672
16.79100, 30720, 33392, 32688
16.84100, 30784, 33456, 32592
16.89100, 30832, 33536, 32736
16.94099, 30784, 33504, 32832
16.99100, 30752, 33536, 32736
17.04100, 30752, 33504, 32592
17.09100, 30800, 33568, 32496
17.20800, 30768, 33296, 32592
17.25800, 30848, 33472, 32592
17.30800, 30960, 33584, 31936
17.35799, 31184, 33888, 31264
17.40800, 31536, 33616, 31664
17.45800, 30576, 32736, 35344
17.50800, 29440, 32656, 35872
17.55800, 31152, 33632, 33920
17.60799, 31168, 33712, 33216
17.65800, 31024, 34032, 32560
17.70800, 30832, 33712, 32496
17.75800, 30560, 33536, 32624
17.80800, 30672, 33536, 32736
17.85799, 30800, 33440, 32800
17.90800, 30832, 33344, 32736
17.95800, 30880, 33680, 32752
18.00800, 30816, 33552, 32848
18.07400, 30896, 33632, 32816
18.12400, 30944, 33440, 32736
18.17400, 30880, 33440, 32752
18.22400, 30704, 33584, 32944
18.27399, 30528, 33936, 32944
18.32400, 30832, 35072, 32880
18.37400, 31264, 34784, 32576
18.42400, 31136, 31696, 32624
18.47400, 30272, 31520, 33312
18.52399, 30160, 31136, 32688
18.57400, 30768, 33072, 32864
18.62400, 30960, 34016, 32720
18.67400, 30800, 34336, 32816
18.72400, 30960, 34272, 32880
18.77399, 30848, 33888, 33008
18.82400, 30720, 33504, 32848
18.87400, 30592, 33600, 32976
18.99400, 30720, 34080, 32944
19.04400, 31200, 35648, 32816
19.09399, 31232, 33600, 32976
19.14400, 30784, 31344, 33056
19.19400, 30416, 30496, 32960
19.24400, 30592, 32096, 32576
19.29400, 30576, 33600, 32672
19.34400, 30800, 34176, 33008
19.39400, 30816, 34192, 33120
19.44400, 30832, 33664, 32928
19.49400, 30880, 33520, 32944
19.54400, 30864, 33584, 32864
19.59399, 30928, 33808, 32832
19.64400, 30896, 34016, 32912
19.69400, 30528, 35440, 33232
19.74400, 31520, 35552, 32464
19.79400, 31296, 31936, 32912
19.86200, 30176, 29552, 33840
19.91199, 30496, 31872, 32832
19.96200, 30784, 33808, 32816
20.01199, 31104, 34848, 32928
20.06200, 30960, 34400, 32912
20.11200, 30832, 34080, 33104
20.16200, 30800, 33488, 33008
20.21200, 30832, 33392, 32848
20.26199, 30816, 33296, 32960
20.31200, 30752, 33504, 32736
20.36200, 30688, 34384, 33088
20.41199, 30736, 35488, 33328
20.46200, 31232, 34624, 32976
20.51199, 31264, 31840, 33104
20.56200, 30848, 29792, 33200
20.61200, 30912, 31040, 32880
20.66200, 30288, 33472, 32960
20.78000, 30800, 33904, 33072
20.82999, 30800, 33584, 32912
20.88000, 30848, 33536, 32848
20.93000, 30832, 33360, 32848
20.98000, 30864, 33488, 32640
21.03000, 30832, 33712, 32400
21.08000, 30544, 33760, 31616
21.13000, 30816, 34176, 31472
21.18000, 31408, 33472, 32160
21.23000, 30896, 33136, 33984
21.28000, 30176, 31952, 35584
21.32999, 30352, 32752, 34224
21.38000, 31168, 33424, 33200
21.43000, 30928, 33680, 33056
21.48000, 30832, 33456, 32720
21.53000, 30656, 33584, 32656
21.58000, 30656, 33296, 32944
21.71700, 30704, 33600, 31984
21.76700, 30720, 34016, 30512
21.81700, 31488, 33296, 32176
21.86700, 30816, 32672, 35424
21.91700, 30304, 31680, 36736
21.96700, 31056, 32944, 33456
22.01700, 30912, 33952, 32768
22.06699, 30640, 33568, 31760
22.11700, 30752, 33488, 32320
22.16700, 30688, 33312, 32560
22.21699, 30688, 33664, 32160
22.26700, 30160, 33472, 29264
22.31699, 31024, 33056, 31296
22.36700, 31520, 33056, 34112
22.41700, 30960, 31360, 37776
22.46700, 31456, 33024, 32656
22.51700, 30864, 33888, 32512
22.63800, 30464, 33536, 32048
22.68800, 30528, 33792, 30912
22.73800, 31040, 33712, 31024
22.78800, 31472, 32576, 33808
22.83800, 30144, 31968, 37184
22.88800, 31328, 33264, 33440
22.93800, 30800, 33616, 32208
22.98800, 30640, 33888, 31584
23.03799, 30768, 33056, 32064
23.08800, 30640, 33184, 32448
23.13800, 30896, 33296, 32432
23.18800, 31024, 32992, 32672
23.23800, 30512, 33680, 32288
23.28799, 30800, 33312, 32304
23.33800, 30656, 33520, 32272
23.38800, 30624, 32704, 31232
23.43800, 30240, 33200, 30672
23.50899, 31264, 32160, 34352
23.55900, 31008, 32768, 35840
23.60899, 31504, 33376, 32800
23.65900, 30864, 33472, 32384
23.70900, 30528, 33568, 32000
23.75900, 30304, 32912, 31808
23.80900, 30640, 32896, 32032
23.85899, 30960, 32640, 32176
23.90900, 30976, 33536, 32816
23.95900, 31008, 34960, 33072
24.00900, 31232, 37392, 33104
24.05900, 31584, 33920, 32704
24.10899, 31440, 30864, 32432
24.15900, 30480, 29664, 32544
24.20900, 30480, 32608, 32944
24.25900, 30848, 34928, 33280
24.30900, 31008, 35184, 33248
24.42600, 30576, 33744, 32144
24.47600, 30144, 33120, 30656
24.52599, 30784, 33344, 31776
24.57600, 31472, 33792, 33856
24.62600, 30432, 32256, 34592
24.67600, 30832, 33296, 33120
24.72600, 30688, 33520, 32352
24.77599, 30672, 33648, 32064
24.82600, 30688, 33584, 32288
24.87600, 30912, 33168, 31856
24.92599, 31184, 33552, 32000
24.97600, 31312, 33600, 31648
25.02599, 31200, 33808, 30816
25.07600, 31120, 34000, 31696
25.12600, 31440, 33488, 31824
25.17600, 31616, 33920, 31760
25.22600, 31328, 33952, 31616
25.29700, 31280, 33904, 31488
25.34700, 31040, 33968, 31680
25.39700, 31008, 33952, 31680
25.44700, 31104, 34144, 31552
25.49700, 31120, 34016, 31600
25.54700, 31216, 34160, 31760
25.59700, 31248, 33904, 31696
25.64700, 31184, 33968, 31664
25.69700, 31264, 33904, 31648
25.74699, 31200, 34080, 31616
25.79700, 31248, 34144, 31712
25.84700, 31264, 33984, 31616
25.89700, 31184, 33872, 31712
25.94700, 31168, 33840, 31632
25.99699, 31216, 33904, 31712
26.04700, 31136, 33872, 31712
26.09700, 31168, 33856, 31472
26.21300, 30944, 33856, 31760
26.26300, 30976, 33632, 31920
26.31300, 31056, 33616, 31872
26.36300, 31040, 33504, 31888
26.41299, 31024, 33584, 32032
26.46300, 30928, 33616, 31952
26.51300, 31008, 33616, 32064
26.56300, 30976, 33584, 31968
26.61300, 30976, 33680, 32000
26.66300, 30880, 33568, 32032
26.71300, 30864, 33568, 31968
26.76300, 30912, 33616, 31968
26.81300, 30992, 33680, 31792
26.86300, 31008, 33536, 31856
26.91299, 30976, 33632, 31920
26.96300, 31088, 33408, 31936
27.01300, 30800, 33552, 32096
27.08400, 30960, 33424, 32032
27.13400, 30960, 33552, 31968
27.18400, 30896, 33600, 32080
27.23399, 30848, 33632, 32016
27.28400, 31040, 33504, 32032
27.33400, 30912, 33616, 32016
