18.12600, 30880, 33232, 32224
18.23700, 30848, 33216, 32352
18.28699, 30896, 33184, 32272
18.33700, 30800, 33136, 32352
18.38699, 30832, 33120, 32336
18.43700, 30832, 33200, 32256
18.48700, 30832, 33232, 32256
18.53700, 30864, 33184, 32240
18.58700, 30800, 33120, 32352
18.63699, 30816, 33184, 32336
18.68700, 30848, 33184, 32384
18.73700, 30896, 33152, 32304
18.78699, 30864, 33248, 32304
18.83700, 30816, 33248, 32304
18.88699, 30816, 33200, 32304
18.93700, 30880, 33296, 32256
18.98700, 30848, 33232, 32352
19.03699, 30848, 33280, 32336
19.14700, 30800, 33248, 32384
19.19700, 30816, 33216, 32336
