38.94699, 30784, 33344, 32768
39.05199, 30832, 33312, 32784
39.10199, 30752, 33408, 32720
39.15199, 30832, 33344, 32736
39.20200, 30768, 33440, 32720
39.25200, 30816, 33424, 32816
39.30199, 30688, 33376, 32736
39.35199, 30736, 33344, 32720
39.40199, 30624, 33408, 32416
39.45200, 30832, 33520, 32176
39.50200, 31104, 33696, 32000
39.55199, 31232, 33584, 32368
39.60199, 30768, 33072, 33344
39.65199, 30352, 32992, 33904
39.70200, 30512, 33248, 33728
39.75200, 30832, 33264, 33552
39.80199, 30848, 33520, 33232
39.85199, 30848, 33568, 33056
39.96199, 30864, 33504, 32512
40.01199, 30800, 33520, 32496
40.06200, 30752, 33728, 32528
40.11200, 30800, 33696, 32480
40.16199, 30736, 33696, 32576
40.21199, 30768, 33296, 32656
40.26199, 31056, 33360, 32656
40.31200, 30992, 32096, 32800
40.36200, 30800, 31888, 32720
40.41199, 30944, 32128, 32432
40.46199, 30752, 32480, 32528
40.51199, 30576, 32528, 32608
40.56200, 30736, 32928, 32608
40.61200, 31024, 33344, 32656
40.66199, 31008, 33488, 32672
40.71199, 30976, 34080, 32688
40.76200, 30864, 33952, 32688
40.83099, 30624, 33824, 32816
40.88100, 30688, 33696, 32640
40.93100, 30832, 33520, 32272
40.98099, 30736, 33520, 32016
41.03099, 30768, 33552, 32496
41.08099, 30800, 33312, 32624
41.13100, 30896, 33184, 32960
41.18100, 30896, 33120, 33232
41.23099, 30624, 33104, 33584
41.28099, 30688, 33344, 33280
41.33100, 30752, 33392, 32960
41.38100, 30784, 33504, 32976
41.43100, 30752, 33360, 32640
41.48099, 30944, 33440, 32512
41.53099, 30912, 33664, 32176
41.58100, 30544, 33696, 32288
41.63100, 30688, 33696, 32160
41.74100, 31040, 33584, 32000
41.79100, 31072, 33616, 32416
41.84099, 30976, 33456, 32752
41.89099, 30848, 33232, 33152
41.94099, 30416, 33056, 33520
41.99100, 30512, 33360, 33344
42.04100, 30688, 33424, 32976
42.09099, 30752, 33552, 32608
42.14099, 30928, 33488, 32480
42.19100, 30848, 33568, 32384
42.24100, 30816, 33504, 32480
42.29100, 30896, 33440, 32272
42.34099, 30896, 33568, 32240
42.39099, 30896, 33680, 32224
42.44100, 30880, 33568, 32304
42.49100, 30912, 33584, 32336
42.54100, 30784, 33584, 31984
42.67400, 31072, 33456, 33152
42.72400, 30368, 33472, 33792
42.77399, 30112, 33008, 33648
42.82399, 30560, 33408, 33088
42.87399, 30672, 33328, 32784
42.92400, 30864, 33520, 32432
42.97400, 30864, 33584, 32320
43.02399, 30832, 33536, 32304
43.07399, 30816, 33568, 32304
43.12399, 30880, 33600, 32288
43.17400, 30896, 33584, 32432
43.22400, 30928, 33552, 32400
43.27399, 30896, 33552, 32480
43.32399, 30832, 33456, 32512
43.37399, 30784, 33488, 32560
43.42400, 30784, 33488, 32544
43.47400, 30768, 33472, 32528
43.58899, 30880, 34096, 32592
43.63899, 30960, 34480, 32576
43.68900, 31024, 33328, 32544
43.73900, 30672, 32144, 32592
43.78900, 30720, 32064, 32624
43.83899, 30848, 32368, 32448
43.88899, 30720, 33136, 32560
43.93899, 30768, 34080, 32688
43.98900, 30816, 34416, 32640
44.03900, 30832, 34032, 32512
44.08899, 30912, 33936, 32624
44.13899, 30800, 33616, 32640
44.18900, 30880, 33376, 32608
44.23900, 30736, 33360, 32464
44.28900, 30672, 33344, 32464
44.33899, 30688, 33424, 32464
44.38900, 30768, 33360, 32512
44.45199, 30864, 33520, 32608
44.50200, 30880, 33552, 32624
44.55199, 30848, 33616, 32592
44.60199, 30800, 33568, 32560
44.65199, 30752, 33584, 32496
44.70200, 30736, 33504, 32528
44.75200, 30736, 33440, 32512
44.80199, 30800, 33552, 32480
44.85199, 30848, 33600, 32560
44.90200, 30832, 33632, 32592
44.95200, 30816, 33520, 32512
45.00200, 30816, 33648, 32560
45.05199, 30832, 33632, 32464
45.10199, 30864, 33648, 32544
45.15199, 30768, 33536, 32528
45.20200, 30784, 33664, 32528
45.25200, 30784, 33696, 32560
45.37000, 30880, 33680, 32368
45.42000, 30832, 33648, 32608
45.47000, 30816, 33552, 32608
45.51999, 30752, 33664, 32496
45.56999, 30736, 33632, 32496
45.62000, 30736, 33616, 32480
45.67000, 30800, 33632, 32560
45.72000, 30848, 33616, 32576
45.76999, 30784, 33632, 32560
45.81999, 30704, 33616, 32688
45.86999, 30784, 33632, 32608
45.92000, 30816, 33664, 32544
45.97000, 30784, 33648, 32624
46.01999, 30704, 33648, 32608
46.06999, 30800, 33616, 32544
46.12000, 30704, 33632, 32544
46.17000, 30832, 33584, 32576
46.23099, 30752, 33600, 32608
46.28099, 30800, 33536, 32672
46.33100, 30704, 33600, 32560
46.38100, 30784, 33648, 32592
